gdp_per_capita,life_expectancy
1878.13375771486,61.3259973798573
1735.42504387769,60.8180066140619
1857.19734593257,60.876535738179
1962.52152270807,62.1288641416852
1729.91982930792,62.4621643327349
1023.94411088699,63.8821179927396
1058.23347491943,64.3101407903027
1116.07416051941,64.6098588988294
1160.50418891873,65.172890099339
1194.07215693518,65.5828691146811
1179.86645615956,65.411479068422
1254.09572124934,64.8764634139942
1330.40253875948,66.3600605315493
1319.43444336952,67.0538318903115
1350.62840308024,62.6135498483383
1316.75105884171,62.9919508459629
1358.71074719415,63.2736954244909
1409.89867481954,63.7309311828708
1434.20463760134,64.0885399952044
1374.49201596905,63.8022749850664
1465.04691576142,63.4773799318061
1551.17381360191,64.8822902939527
1458.94469071737,65.4535223135408
8325.54664463079,76.0763839787839
8290.74162992553,76.293092854666
9131.37216704566,76.4176788737102
9959.6655103541,76.7784257230861
10112.2012892771,76.9982668440355
9869.54019951006,76.6937147799405
11755.4245358535,76.306088329774
12280.1075352976,76.9545802485126
12422.7253981593,77.130120543495
8758.631461288,74.7432221893097
8460.65543617298,74.6774848833781
9308.69617088017,74.8318087892113
9032.03848276062,75.052717198381
8830.22782156102,75.2042598654921
7445.29645309345,73.188934023043
8597.53194021339,71.8141668022872
9716.03266743823,74.647198943632
10838.827948659,75.6435293327332
8307.33369621788,74.5553955667316
7975.72164827005,74.5306460760941
8811.13555430764,74.7006534427421
8468.20128438484,74.8906731016397
8266.47471229954,75.0513524613511
6892.38171560913,72.8759217271338
7955.36133413771,71.4377016432982
9093.65274220086,74.4897262626476
10166.928671097,75.4986013301866
8616.95753415631,74.6505904118153
8301.80532535391,74.5894794269073
9163.64829375482,74.7614101353626
8875.74361403055,74.9760978010797
8654.9472124286,75.1319711493442
7240.29672376392,73.0747493617473
8382.42554035091,71.7449274626405
9482.77639942335,74.5684293540859
10593.1164302324,75.5699258379688
970.916596442798,63.3049002618176
963.946548212228,63.7237270680356
1030.33002221326,64.0339755156235
1072.37486063383,64.6022757660127
1104.18633151052,64.9724534415541
1088.70490856513,64.8323585417323
1161.529354921,64.267342334044
1273.78979194705,65.7631857632163
1220.23843928653,66.5161002597788
4282.04601624269,70.367705276385
4269.77006692862,70.6061841961247
4607.31736311311,70.8082905151177
4846.86334479652,71.1345010717806
4904.42291649615,71.3698556147386
4698.5175297673,70.7486800091755
5485.92472057214,69.6717843895896
5702.28344160279,71.6852818823469
5819.84086254913,71.9740048771462
736.645564029793,60.9921347017928
630.769855946827,61.4016938292427
635.47544942083,61.5795083857409
647.163397218355,62.3399876414984
654.940947912545,62.7974465200669
607.964753680008,62.8180995019214
643.369305022958,62.3799887227483
723.504638939919,63.4583102800447
697.171191535478,64.5178957936853
1843.92245982702,67.3495071977304
1892.70524039558,67.679193904199
2019.49853982875,67.9952915350318
2078.75738872105,68.2810033644819
2153.95427108494,68.5574256254118
2058.43459982702,68.040356336938
2302.44736874388,66.3662902978306
2424.15054696003,69.3010946755529
2443.40827649123,69.5963746571515
5108.83117786409,70.1511049169228
5080.74067722357,70.4289278068118
5232.29631554928,70.7097575308251
5509.55913785523,70.9403213532696
5371.48987165166,71.2438695042576
4707.81986084887,69.9110789555644
5575.27298626728,69.7113193479505
6383.39839256713,71.6918319737772
6063.05247657864,72.0839412410497
2802.63134980934,69.2873263613117
2832.83052598,69.5328376363007
2827.77247042523,69.8141316373328
2789.82637461637,70.0733668958653
2674.37046083008,70.417484585256
2381.42542469934,69.0506342866219
2719.53126773593,68.9280214782653
2975.95566292741,71.0055315443397
2797.40730719316,71.2758849884582
2799.45441811562,69.2515348606398
2828.10049044876,69.4961826399098
2822.35969144684,69.7772409464567
2784.50967675137,70.0368444388331
2667.55895258895,70.3800917806817
2375.4738441756,69.0090964026373
2712.78189413176,68.893103228232
2970.11428767476,70.965432550888
2792.71457545742,71.3194560888195
4599.80845420887,71.2072642315496
4600.22936847744,71.4424241214902
4973.53707967724,71.6599756723334
5240.73875711968,71.9601326916177
5310.45350032975,72.1896324078539
5096.7359040376,71.5214553857761
5966.0001578766,70.3957107787488
6205.5459977675,72.5175506717212
6347.75391928371,72.7431938727471
55534.4570291574,79.0036254654542
56416.7850235092,78.8800103845064
58555.8897810427,78.8688036246685
61228.195827322,78.9607960728398
63306.7999807977,79.1334134419141
62262.642409838,77.4498099795241
69412.9137512303,76.8657678890549
75613.4507146586,77.8327679594239
79326.9076599571,78.7328213732191
35772.5321374449,79.761947694534
36235.9988250637,79.8914226918914
37617.8631046886,79.931058371801
39539.1861151287,80.0281711116686
39718.0136147565,80.2450777215729
38704.9773091343,78.958047957323
43149.6072484462,78.5886217634772
44046.426245598,79.5215684599377
46672.5139916762,80.1615573011432
10334.0987006005,71.4795830574543
10776.87092047,71.7745690542754
11912.4763555956,72.1237658150048
12980.3425379993,72.4217850423792
12871.1657622001,72.6570116424877
11728.9524519274,72.5097097789427
13671.456548983,71.7699719301416
14298.1028214028,72.9049248661262
15151.4664915358,73.5646945094343
3721.79465162999,68.1166096033138
3853.8127301538,68.2856508563666
4096.99353767088,68.5192875005129
4245.78362603826,68.5825887890247
4170.32120953703,68.6421578303985
3666.08926363725,68.3568108792759
3649.53388709298,67.4810209240703
3888.62868011839,69.1004348993561
4153.19706628517,69.2745949035856
40767.6732069989,80.4400997313335
41511.1088722467,80.6112411501517
43134.0864740614,80.6650553844053
45528.3268108868,80.7442826647034
45864.970468297,80.9700933374947
44887.3835189149,80.0659140743109
50022.0389228787,79.7955815488505
51102.3562661077,80.1978532076615
53961.341810452,80.8228346378274
1508.88772064734,58.93626650033
1307.18884005457,59.2363562400827
1327.75746285089,59.5402350736624
1439.93370870327,60.2074724802348
1476.62187329691,60.5568008955552
1320.70911111119,60.5012070014439
1412.70908920903,60.2752505117259
1577.71627123527,61.3832880029503
1416.33353040951,62.1636298902791
10408.6618377241,71.1242805019157
10444.2724484059,71.3759850327933
11271.7930201063,71.6556194082548
12009.7862050813,71.8640735615265
11958.5107041682,72.0009607335469
10699.2911713647,71.8255552822673
12369.0639776112,70.7756825891382
13598.1107991474,72.3794678577605
14222.966048012,72.9007197557042
1570.54142462917,69.5110334122263
1722.90703415144,69.9184707063298
1956.06707554186,70.2904723380061
1988.3663331799,70.6523573971364
2067.05975687637,70.9975623145981
1957.20343722686,70.3622206982499
2273.72055798689,67.8215299767513
2385.08341578414,72.0115731308447
2532.37560051691,72.3247648783903
1570.54142462917,69.5110334122263
1722.90703415144,69.9184707063298
1956.06707554186,70.2904723380061
1988.3663331799,70.6523573971364
2067.05975687637,70.9975623145981
1957.20343722686,70.3622206982499
2273.72055798689,67.8215299767513
2385.08341578414,72.0115731308447
2532.37560051691,72.3247648783903
1635.04422604526,59.398721466191
1452.27420076776,59.8121001978138
1542.24464874276,60.1584015341066
1612.7355316349,60.7667275136709
1617.66888069241,61.1293218424873
1480.47864226138,61.1675270829902
1621.10097013513,60.7034363660672
1696.43999286939,61.8571795894802
1544.75911473464,62.6029134885664
1747.88416619556,58.9244569362249
1536.05359120559,59.3199433875513
1630.62595897119,59.6367115940116
1708.80108637029,60.2582610385453
1705.21463047615,60.6065912895076
1544.4411207735,60.6222294256854
1700.42199943914,60.1774746494858
1772.65535427221,61.2833535992957
1614.13902501696,62.0654798813283
1635.04422604526,59.398721466191
1452.27420076776,59.8121001978138
1542.24464874276,60.1584015341065
1612.7355316349,60.7667275136709
1617.66888069241,61.1293218424873
1480.47864226138,61.1675270829902
1621.10097013513,60.7034363660672
1696.43999286939,61.8571795894802
1544.75911473464,62.6029134885664
7434.5956962152,75.1754691734539
7404.71205158264,75.3404185539197
8053.63318157659,75.4810427213008
8559.82716365995,75.8220642064272
8647.39963930799,76.029480770985
8334.90582376743,75.2315516201179
9905.05583452615,74.7276149865895
10310.8668761078,76.0092804332746
10631.3167441564,76.1953051028563
10175.4094195078,71.9647545102466
10221.3659804648,72.1848945967683
10765.2662233504,72.3653447819616
11326.9339016063,72.6436120803356
11376.8233409998,72.8689103086688
10963.1756422364,72.1822239463873
12418.5659245064,71.2154841745704
12819.7448379733,72.9690157226638
13259.7098707258,73.3297162833404
565.569730408751,62.27
522.082215583898,62.646
525.469770891619,62.406
491.337221382603,62.443
496.6025042585,62.941
510.787063366811,61.454
356.496214115892,60.417
357.261152798144,65.617
413.757894705303,66.035
3981.72662261867,78.358
4168.37544462548,78.643
4614.0479692596,78.9
5365.48880180298,79.238
5460.4305086932,79.467
5370.77749956875,77.824
6413.28280828537,76.844
6846.42669381643,78.769
8575.17134637222,79.602
4685.05902729002,75.159
4424.98529027556,75.31
4554.66753957828,75.431
4577.21029180491,75.555
4468.45341883656,75.682
3743.5419522929,73.257
4160.55926736925,75.208
4961.55257664733,76.129
5364.02795022731,76.261
12727.4102651386,72.654
12843.3342903627,72.64
11863.6839452565,72.801
12552.0546868861,72.794
12886.1359517218,72.751
14489.2586563775,72.672
15236.1604875571,72.708
18017.4589383973,72.752
38654.9347203095,84.532
40129.8192007698,84.489
40672.9943348258,84.359
42819.7745797624,84.242
41257.8045846483,84.098
37361.0900666982,79.418
42425.6996756291,82.331
42414.0590092117,84.016
46812.4484486309,84.041
3213.90261080059,61.042
1807.95294072643,61.619
2437.25971190821,62.122
2538.59139143371,62.622
2189.85571407618,63.051
1449.92286669308,63.116
1925.87466082167,62.958
2929.69445467272,64.246
2309.53413042773,64.617
16077.6340769406,76.892
16556.8551801588,76.968
16965.7288273816,77.03
18273.4270684912,77.132
18896.3721832248,77.168
15369.6082250401,77.161
17348.6006987182,77.197
20105.1989085164,77.483
21494.5474000727,77.598
13679.6264980954,76.6
12699.9623137756,76.105
14532.5009308511,76.543
11752.7998922979,76.77
9955.97478680428,76.847
8535.59938004389,75.878
10738.0179223384,73.948
13935.6811110049,75.806
14187.4827252965,77.395
3512.39350276709,74.8707317073171
3524.42476874707,74.8682926829268
3869.05373867752,75.2170731707317
4196.00562301769,75.619512195122
4597.22887399548,76.2219512195122
4268.68093304583,73.3756097560976
4685.17997128509,72.2780487804878
6571.97445545099,74.7658536585366
8125.27395754003,77.4658536585366
27458.2253310273,75.405
27441.5296617282,75.54
28440.051963759,75.62
30082.1276448186,75.88
31096.2050738676,76.019
22855.9323200761,75.406
27200.0610793969,73.655
30559.5335346581,76.226
33984.7906198041,76.353
56739.0265346593,82.4
49888.0410842736,82.4487804878049
53901.7145392154,82.5
57196.4220783778,82.7487804878049
54972.7017885437,82.9
51791.540179984,83.2
60607.7788605166,83.3
64997.0136536475,83.2
64835.9199754535,83.0512195121951
43915.228020857,81.190243902439
45061.4993920192,81.6414634146342
47163.7425775142,81.6439024390244
51194.0749841299,81.6926829268293
49885.9947355204,81.8951219512195
48716.4098900349,81.1926829268293
53648.7190742245,81.190243902439
52176.6649141178,81.2951219512195
56033.573792065,81.5414634146342
5500.50364628486,72.349
3880.6852276838,72.568
4147.1981423222,72.694
4739.7943123408,73.016
4805.75371765917,73.29
4229.91064904503,70.312
5408.04535175023,70.999
7770.594223351,74.125
7133.02838048328,74.429
30719.405417469,73.805
30616.5363157284,74.042
31875.4881749619,74.031
32642.3353203452,74.062
33640.3369861278,71.408
26178.7537607708,72.994
30367.8605757708,70.752
34957.1613279737,74.491
38231.774484278,74.552
23734.0551143019,80.338
23800.001440631,80.407
24784.7693514607,80.407
26324.4066549559,80.412
27259.7438599327,80.471
24342.8444554718,78.683
27147.8083882286,78.083
30470.5219276023,80.992
29290.1284215098,81.284
1224.38647668165,70.543
1649.28380858601,71.075
1811.08221668646,71.606
1965.24372731467,72.122
2129.79896954606,72.625
2248.85078828233,71.421
2482.84917843357,71.103
2716.48592780431,74.265
2551.01773827307,74.672
18954.2913724506,76.055
19065.8069800213,76.168
19692.7606711615,76.237
20055.915870771,76.378
20583.7265786414,76.495
18347.1109131055,76.647
18696.7858952957,76.58
22164.0260273876,75.676
23804.0249914995,76.178
5967.05595058777,73.6243902439025
5039.77560949445,73.8268292682927
5785.54491935194,74.1292682926829
6360.037502312,74.1756097560976
6837.77339645635,74.2268292682927
6542.85579976768,72.1385609756098
7489.71894713888,72.0714634146342
7994.64806074889,74.1033658536585
7896.75388295584,74.1837804878049
40893.804537772,80.9926829268293
41854.5498296444,81.4390243902439
44035.3239358548,81.4926829268293
47487.2100392561,81.5951219512195
46716.6227467964,81.9951219512195
45906.2875805246,80.6951219512195
51658.238294958,81.790243902439
50822.2518538518,81.7487804878049
54690.0942734964,82.3975609756098
6154.49593498217,71.647
6142.49873185177,71.843
6072.58267640581,72.062
6031.28139580144,72.322
6190.04792278445,72.577
5227.19363786168,71.58
6122.61158580079,70.917
7068.45478269722,72.19
7459.99815132837,73.566
1002.41886879614,59.123
1010.5338961993,59.283
1054.97408066814,59.528
1151.7409703472,59.71
1130.82135339795,59.888
1200.19426631122,60.154
1318.65158107487,59.61
1266.42710981159,60.475
1394.17784663045,60.774
104855.366822135,80.338
108747.356144305,80.476
112339.425587467,80.686
113204.82210838,80.986
115798.040775578,81.251
106976.546239632,81.456
112765.08167306,81.745
121613.939983629,82.062
132604.439086216,82.309
2954.04081911097,70.797
3152.30905106786,71.119
3435.28804735662,71.413
3400.20417245342,71.711
3576.87987100503,72.005
3191.66906999331,72.253
3570.61257980872,72.448
3711.32767981591,72.754
3839.4093039286,72.975
2996.01289811344,67.205
3035.87347732132,67.392
3306.30301224425,67.536
3500.72642189887,67.699
3503.89601123129,67.82
3099.94219053514,62.906
3384.84486462654,61.427
3643.92826984604,67.434
3686.27996442176,68.581
4662.25883724069,77.073
4928.5665251728,77.124
5345.01985489192,77.385
6047.84584261133,77.942
6122.3753450882,77.394
6130.31133245161,76.04
7295.3438240957,74.567
7655.59421024383,76.777
8663.02322987879,77.85
6141.20394726616,63.215
6749.05994339013,64.32
7104.96401088027,65.42
7407.95940141786,66.371
7172.08956480028,67.167
6323.29749806946,67.643
7807.88794500125,63.303
8328.70905682185,68.749
7826.35376483298,69.163
8936.19661712113,75.106
8836.28652735657,75.081
10080.5092819305,75.383
9300.66164923219,75.633
9029.83326681073,75.809
7074.19378337644,74.506
7972.5366498646,73.038
9281.33334441234,74.872
10377.5892792557,75.848
30625.128732694,74.88
26663.2973199878,74.905
28024.3824618568,74.943
30988.1190497851,74.992
30426.5730284202,75.049
26834.3592463839,75.114
31006.9636220576,74.869
36632.9280421411,72.917
32890.5492465722,75.327
7268.65445473873,74.6146341463415
7822.49923292968,74.8121951219512
8696.68930427924,74.8146341463415
9872.38507789106,74.9634146341464
10372.8044341114,75.1121951219512
10769.9475699414,73.3560975609756
12972.2173356002,71.2121951219512
13999.6719197289,74.1609756097561
15883.8618545581,75.7073170731707
630.124750752312,58.778
663.742364842886,59.173
709.091535894695,59.578
777.465618514048,59.972
764.853077774946,60.184
825.237038782475,60.454
895.535288442991,60.046
836.118304593682,60.7
882.689810086163,61.092
280.966831311923,60.107
235.286205393908,60.789
236.694472592753,61.345
224.89939239264,61.806
210.236494521532,62.18
210.008139902508,62.569
214.091455416133,62.101
250.634225368744,62.882
192.074305359351,63.651
3415.06266730931,74.096
3608.96605234906,74.35
3893.09571382506,74.71
4294.96510035729,74.84
4380.78117331128,75.449
3539.22661248299,73.818
3971.44409203423,74.424
4323.31362032709,75.907
4861.29184126229,76.059
1547.32010444393,69.398
1675.19555711109,69.635
1826.35391688754,69.842
2036.67377566578,69.993
2225.87705485686,70.127
2081.73914242939,70.059
2167.40324198499,69.301
2325.03050040841,70.528
2429.74853452838,70.668
1415.00009710569,59.687
1441.7201725688,60.293
1496.08951771242,60.817
1610.69641591017,61.189
1555.22660476477,61.695
1555.60370660749,61.674
1672.32657340872,61.146
1604.87726954895,62.443
1736.86091073524,63.7
43594.1941045394,81.8258536585366
42314.0615817218,81.94
45129.628116623,81.8129268292683
46539.1761570405,81.8087804878049
46352.8693445211,82.1636585365854
43537.839298904,81.5351219512195
52886.6616372703,81.5168292682927
56256.8007264015,81.2453658536585
54220.3285039875,81.6465853658537
76379.2095108681,78.119
77802.2541567187,78.367
80053.9444506891,78.615
83865.5531568184,78.835
88254.2903677044,79.052
82338.7982853661,79.23
86438.445257404,79.3
92202.1478031576,79.984
97749.5078960846,80.358
366.322853938121,51.934
387.176203444318,50.999
432.324025684263,45.231
455.243962859534,52.297
449.228467602439,31.53
462.879071294011,50.596
492.263142830507,40.279
467.359825026238,18.818
495.978897288721,57.408
993.990730610869,51.32
861.831767630746,51.603
854.46120040098,51.875
948.656629871231,52.447
893.336441643325,52.993
866.947814890409,53.082
946.358500208374,53.136
966.036468278568,54.528
989.058528968588,55.069
61852.0735568957,81.4
55950.1482938989,81.2
55806.5708942966,81.0
60783.3529257544,81.1
60568.108347955,81.2
56785.9402005039,80.9
66912.1753241171,80.3
67627.3084478235,81.0
74589.1381155014,81.1
13433.9202987032,80.008
13649.8520452803,80.295
14879.9086227187,80.61
15659.4808675628,80.559
14495.716721687,80.324
13114.815470545,79.349
16206.8325493421,78.876
15405.6165774073,79.176
17067.0364799154,81.167
8175.33285077393,76.975
8254.86859320357,77.214
8979.67652709856,77.235
10085.6638148819,77.709
10342.9009524335,77.94
10627.4637989619,78.019
12887.4357242941,78.117
12970.6056414327,78.202
12951.1782397043,77.953
6248.51490534512,76.067
5959.84250367574,76.228
6479.53231292429,76.418
6816.96818309544,76.579
6472.54544924705,76.793
5339.68711357943,74.757
6222.62164397614,72.698
6680.44506854481,76.508
7000.83660501046,77.725
1329.3704808998,64.473
1365.48403353158,64.792
1423.92480215551,65.127
1540.71132331975,65.401
1519.26386326167,65.662
1527.16990927956,65.756
1587.72988601478,65.201
1533.87755332151,66.481
1682.20285095721,66.777
467.9145805459,58.658
442.310472110228,59.081
436.584534687385,59.495
528.256019777898,59.926
557.044161335917,60.242
507.521230077872,60.428
558.034077296358,60.044
642.612267148918,60.979
633.395661686298,61.895
2439.35189403696,63.662
2093.10728558843,63.911
2211.63309874797,64.203
2694.43413191427,64.472
2488.42466724916,63.152
1993.586671931,64.391
2516.16255145432,64.192
2620.83804304713,65.0
2477.97845477092,65.772
11714.7105980803,80.407
12091.0301606335,79.988
12317.0902771322,79.994
12590.2493781628,80.09
12884.6859951947,80.296
12394.0493969354,79.725
12838.1185359009,78.05
13625.9008491478,79.316
16942.0268119304,80.799
1814.71855088017,58.281
1862.59597081287,58.814
1964.29930338343,59.315
2130.86619381144,59.795
2141.76836170115,60.274
2179.72934832935,60.14
2455.98127626488,60.29
2333.37128334477,61.562
2554.67304885576,61.944
12285.3032582105,77.2756097560976
12821.1738140304,77.9219512195122
13902.6310485422,77.7268292682927
15460.4183295843,77.919512195122
15563.8167397199,78.2243902439024
14808.4620188819,77.5243902439024
17789.9304736722,76.4243902439025
18466.0955472648,77.5756097560976
21865.4562838641,78.4731707317073
7727.91997207998,77.745
8110.55873961397,77.571
8610.60829531998,77.3
8911.46205964193,77.426
9232.26115935183,77.413
9605.26125067263,77.407
19361.8130008678,76.482
18944.0961493998,76.322
18938.2440469703,76.423
19119.1243941688,76.493
19220.6865793075,76.492
16356.0933254541,76.501
17979.9982909306,75.686
20501.7522782219,76.729
21061.741639092,76.8
23487.228515625,81.464
24715.154296875,81.534
26696.990234375,81.543
29599.986328125,81.556
29703.052734375,81.454
28649.015625,81.23
33734.03515625,80.573
33894.44921875,80.434
36551.41796875,81.648
17931.5987670768,78.5780487804878
18753.9686718096,79.0268292682927
20913.197632212,78.9780487804878
23705.9329811299,79.0292682926829
24062.7190013343,79.2292682926829
23472.8915454417,78.2268292682927
27696.4619527544,77.2219512195122
28282.2236715857,78.9292682926829
31591.0568216357,79.8780487804878
53094.0133607574,80.7024390243902
54500.9260410217,80.8536585365854
57521.5514992225,81.1024390243903
61324.7665045565,80.9536585365854
59404.2663247723,81.4512195121951
60985.4885601514,81.6024390243903
69727.9873677012,81.4048780487805
68091.3191138669,81.3048780487805
68453.8769281145,81.8536585365854
2376.12554719873,62.833
2510.4300076241,63.335
2618.95521147369,63.71
2718.08338799203,64.105
2837.16902340932,64.381
2844.88810647853,64.2
3025.91126413549,63.83
3133.25779772463,65.54
3397.52015779588,65.987
8282.59874702141,69.968
8802.56172041363,71.189
8224.64896571414,68.62
9215.3085405645,71.378
9491.14995962374,71.305
7827.74842680426,71.269
8376.40414141113,69.832
9323.66089490562,71.081
9912.96212766668,71.132
6800.95309395474,72.982
7160.44200982307,72.889
7412.71571571512,73.37
7882.98221584944,73.555
8183.01623600375,73.112
7135.22273255899,72.636
8527.0754858205,71.757
10104.2449349081,74.211
10630.431743829,73.72
5976.1596805651,76.222
5917.63771271481,76.094
6233.32244797718,76.22
6303.91886658338,77.248
6205.05765246766,77.286
5463.64515348598,72.004
6061.32350181711,72.746
6515.58528418336,76.577
6737.84748379638,77.392
3306.98159414141,70.135
3270.6287768197,70.437
2395.10333299491,70.709
2484.70315630508,70.974
2962.98892023003,71.213
3511.11381026379,69.79
3827.35415374308,68.976
4233.30783744856,71.01
3456.78968456253,71.633
3790.34089108162,70.952
3901.34014965811,70.908
4020.12671373919,71.007
4183.54620971358,71.384
4320.11671534627,71.725
3997.19279583709,70.244
4642.60743101342,69.941
5074.60210221806,71.969
5365.44491399171,72.099
9068.91003238645,60.635
7453.19797948517,61.081
7809.10465655488,61.481
8102.47084834031,61.915
6804.14923073888,62.297
5764.05502912947,62.141
6945.63069794539,62.447
7589.29964909381,63.355
6677.793435386,63.707
17722.1557669523,77.590243902439
18666.3736521706,77.6414634146342
20851.5223496861,78.0926829268293
23618.1361254581,78.2439024390244
24021.2501413306,78.6463414634147
23933.9939421065,78.5951219512195
27953.7670230126,76.9439024390244
28451.1477825175,77.8439024390244
30133.304450454,78.490243902439
3420.75357067279,54.941
3239.80707501414,56.228
3853.99147918102,57.574
3973.46344933667,58.707
3913.12643969301,59.85
3454.784217446,59.862
3966.29863253832,58.228
3889.65276959161,63.028
3741.69010745416,64.123
621.845673808133,63.592
696.196084806324,64.162
745.632433925343,64.766
747.968003672674,65.257
828.709080522921,65.741
905.313159254148,65.969
910.947887074508,65.33
1011.07332413462,66.897
52635.0375463609,81.7926829268293
56875.2803813296,81.9926829268293
59387.353086482,82.1439024390244
62526.4908515743,82.2926829268293
63067.0695697911,82.4439024390244
62240.822409175,82.6439024390244
68749.4005557957,82.8439024390244
66139.3809716876,82.9439024390244
