gdp_per_capita,life_expectancy
1479.61525980543,61.713030523495
1329.80728479234,62.1679813169199
1520.21223076132,62.5912750961501
1538.90167917284,63.3306913582336
1493.81793829992,63.8572612837042
1344.10320999294,63.7664840026943
1522.3933455926,62.9799991857494
1628.31894446307,64.4870195456608
1510.74295082335,65.146290855385
1567.63583892828,56.0383356484355
1860.72769393488,56.3924518507367
1630.03944681121,56.6264388112566
1574.23056047232,57.036976441386
1720.14027955102,57.1498467555118
1798.34068458315,57.3644254011107
1680.03933212698,57.3625716910274
1765.9547879785,57.9878133945189
1796.66863273368,58.8557215483276
1599.39298291654,70.6580123695192
1284.15444092323,70.8964881164428
6262.04168490023,71.1128560080647
6012.51244365971,71.4312997859137
6066.72679100575,71.8398932674972
6668.2167280195,70.7265588103862
6638.48541455372,70.4041144889903
5722.48099531674,71.8760955992222
6681.70895180141,72.4446783578531
7931.61789279006,71.8641021665476
7479.68809103279,72.0516361154512
7521.15330929761,72.1731041595093
14402.4725779389,72.2210854022703
13297.7443496162,72.1292604830284
13637.1207205804,71.9394359303317
13815.3265154798,69.9228107471769
13938.2023201976,72.8322921090608
11925.7573950011,73.1716450013098
13833.3099303464,76.5755119772504
17355.8366579795,76.9703062304413
17582.2636796878,76.929788715597
20173.9564746676,76.9764380835075
12596.9475064791,77.2659141936307
12874.7406922285,76.0162701269145
14339.8580613846,74.7232827859077
16245.193864543,76.6522987292583
16551.8488917344,77.8967836493153
16595.9352698049,69.6305484421664
19239.8185020397,69.9484837084835
19548.6930479638,70.2729949393554
22699.5351734821,70.5486659921504
24543.3040551653,70.8424064605001
3219.68827173818,69.8801308490982
3269.98432817621,68.1790994839633
3505.10621501561,71.4304552508694
3515.76621670583,71.7962449795855
3543.32390703605,75.7926010192992
3250.74974734387,75.9870166732102
3765.51079786712,76.0789923585537
4113.00084852322,76.3914229383171
4313.64804240795,76.586261929345
4510.25268168449,76.5434376080231
9657.52889618953,76.1530093756951
9928.67149927477,76.6767834400676
10526.6771695761,76.6595183258032
11394.4809001741,74.9511243848739
11578.2748298091,75.1559117663434
11595.2940923559,75.2396714880306
13282.7636699758,75.57828618156
13084.2848090909,75.7689690321509
13117.90954458,75.6976393295064
13349.0833109152,75.2781418410849
6589.77384002779,75.9325409436903
6683.18386893998,75.8806830895266
7241.92533795167,74.9777768374826
8045.94448809301,75.1832269955477
8286.43967532333,75.2671640185859
8391.36838432689,75.6101241544348
9974.63640001599,75.8042877234534
10106.8725194012,75.7338497054699
10125.7668065643,75.3009806060199
10396.8255168912,75.9610347461336
6664.48716537469,75.9085643603807
6758.74015480622,81.5193991217567
7323.51023176133,81.9075874931284
8136.36881824421,81.8840085594743
8379.40686898285,82.0027602577719
8485.42025780464,82.2804211551829
10086.4785164265,81.4873571657503
10220.360503609,81.5839330415712
10239.674334039,81.6212237452298
10513.9755660123,82.1920076156423
34467.5766635134,77.331142300321
35232.2695661265,77.6815195796899
37237.5363554552,77.8993049650609
40096.712205156,78.0322195043255
39212.5111497975,78.3042683990405
38234.5335889285,77.1757484533311
42967.2551656434,76.7287266936821
41446.4322827569,77.8361130850842
45068.7010930397,78.3870183177038
46724.355622795,73.7582707874779
22676.9494565466,74.0349273934992
22496.7758500912,74.4074945113083
23780.6167949133,74.5976698113306
25362.6758114579,74.821186588313
24975.4166431436,73.5589573506665
24121.4791035767,72.8874329657208
27591.4108786977,74.5786223390478
27782.8616206223,74.7987152767476
29835.7180523654,73.3424651216518
31392.581963732,73.6922376190485
6282.95418433325,74.134211186205
5977.68550933388,74.3004387516548
6112.70276991575,74.5939674450224
5952.2500299061,73.1523738187621
6020.63670154835,72.1539007720004
5733.41761868436,74.1916033602425
6623.35137698536,74.7300564025194
7247.60981221236,80.5708966220669
8571.4101866164,80.9530808081627
9668.56270854153,80.9303097853099
8004.56641973475,81.0317510064821
7653.97807124132,81.3194524901834
8560.70709859886,80.4414754678551
8890.61596620106,80.3071964400875
9034.43209100317,80.7129818383208
8456.58174660206,81.4114503796876
9987.98864443054,60.7449931085508
11410.4415323006,60.9861836667017
12106.9240912296,61.2296826870124
13257.56545104,61.7825083062786
30769.090644109,62.1379545505037
31462.4341209885,62.0663682854031
33391.9679020533,61.6086810439385
36054.3954466385,62.702271566254
35374.6443827131,63.3499447771075
34698.4032089427,61.561793936137
39214.3660784805,62.0038083727554
37962.8295010744,62.3151956659401
41392.0743803078,62.798544258222
43145.1566930223,63.0898004183278
1815.53207965872,63.0726319690016
1635.50703091345,62.5313735700637
1706.44326854085,63.8404458555462
1823.31230335011,64.7159054177481
1893.88268968493,79.5243746239928
1685.09795088858,79.7243724353495
1757.35640223069,79.8538410660347
1897.94911362527,79.9668020572923
1722.02197897444,80.1994382042117
1571.8004320986,79.2043516940348
917.999801798178,78.8000564470189
900.498036025473,79.4313242226593
939.745532135346,80.1500151183354
977.345900504428,73.0330191420732
984.570661558163,73.259443703247
968.074022023344,73.4860165794436
1049.99987506014,73.7952368045971
1111.39185793698,74.0315931724484
1140.19606998258,73.29542288776
1202.76979412349,71.974522937271
36571.192904688,74.251561351988
37055.7538854894,74.5209699459191
38782.9175406853,70.3718991784647
41079.7872699609,70.6142743615375
41351.4989053257,70.8311670216616
40219.1360185556,71.153328289214
45211.9410454249,71.3942743859044
46655.1648590412,70.7491565630532
48708.4624685822,69.6682599282971
50443.9276011316,71.6779222363782
5572.51411128581,72.0008209186498
5560.96329446574,60.2944946354402
6080.71326559023,60.5761664527178
6429.48761275569,60.818392907263
6517.95432240943,61.0740542759518
6236.68120499036,61.3259973798573
